instant,yr,mnth,weekday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,income_level,user_satisfaction,bike_infrastructure_score,air_pollution_index,public_transport_access,user_activity_level_encoded,user_type_encoded,zone_type_encoded
14763.0,1.0,9.0,3.0,1.0,0.52,0.5,0.72,0.0,24.0,533.0,557.0,64980,5,4,57,2,0,1,1
14764.0,1.0,9.0,,1.0,0.56,0.5303,0.64,0.1045,,,770.0,41112,4,7,55,5,2,0,0
14765.0,1.0,9.0,3.0,1.0,0.6,0.6061,0.64,0.1343,50.0,278.0,328.0,75325,3,9,92,7,1,1,1
14766.0,1.0,9.0,3.0,1.0,,0.6061,0.61,0.1343,57.0,148.0,205.0,20049,2,10,65,8,0,1,0
14767.0,1.0,9.0,3.0,1.0,0.66,0.6212,0.5,0.194,51.0,181.0,232.0,67384,1,10,20,6,2,1,1
14768.0,1.0,9.0,3.0,1.0,0.68,0.6364,0.36,0.1343,88.0,264.0,352.0,91276,5,4,4,6,1,0,1
14769.0,1.0,9.0,3.0,1.0,0.7,0.6364,0.34,0.1343,85.0,238.0,323.0,39365,4,7,28,2,0,0,1
14770.0,1.0,9.0,3.0,1.0,0.7,0.6364,0.37,0.1642,78.0,200.0,278.0,79755,5,2,44,3,1,1,0
14771.0,1.0,9.0,3.0,1.0,0.72,0.6515,0.37,0.1343,75.0,243.0,318.0,43511,2,10,64,1,0,1,1
14772.0,1.0,9.0,3.0,1.0,0.72,0.6515,0.37,0.1642,90.0,419.0,509.0,79114,4,6,39,7,2,1,0
14773.0,1.0,9.0,3.0,1.0,0.7,0.6364,0.41,0.2985,114.0,811.0,925.0,36808,5,9,12,9,2,0,0
14774.0,1.0,9.0,3.0,1.0,0.66,0.6212,0.44,0.2537,91.0,886.0,977.0,86446,2,4,80,5,1,1,0
14775.0,1.0,9.0,3.0,1.0,0.64,0.6212,0.5,0.194,78.0,557.0,635.0,20451,1,6,25,9,2,1,1
14776.0,1.0,9.0,3.0,1.0,0.62,0.6212,0.57,0.1343,38.0,432.0,470.0,27204,2,1,40,4,0,1,1
14777.0,1.0,9.0,3.0,1.0,0.6,0.6061,,0.1343,27.0,279.0,306.0,76255,1,9,22,3,1,0,1
14778.0,1.0,9.0,3.0,1.0,0.56,0.5303,0.64,0.0896,23.0,189.0,212.0,99339,2,5,81,2,0,1,0
14779.0,1.0,9.0,3.0,1.0,0.56,0.5303,0.68,0.1045,,111.0,127.0,83944,1,3,57,8,0,0,0
14780.0,1.0,9.0,4.0,1.0,0.56,0.5303,0.73,0.0896,11.0,46.0,57.0,45368,2,9,61,3,1,1,1
14781.0,1.0,9.0,4.0,1.0,0.54,0.5152,0.77,0.0896,6.0,22.0,28.0,22636,5,1,20,4,2,0,1
14782.0,1.0,9.0,4.0,1.0,0.54,0.5152,0.77,0.0,0.0,9.0,9.0,37831,1,4,19,10,2,1,1
14783.0,1.0,9.0,4.0,1.0,0.52,0.5,0.83,0.0,2.0,9.0,11.0,58706,2,8,67,1,1,0,1
14784.0,1.0,9.0,4.0,1.0,0.52,0.5,0.83,0.0,0.0,6.0,6.0,24177,5,1,57,10,1,1,1
14785.0,1.0,9.0,4.0,1.0,0.52,0.5,0.83,0.0,3.0,54.0,57.0,32569,3,6,93,1,1,0,0
14786.0,1.0,9.0,4.0,1.0,0.5,0.4848,0.82,0.0,9.0,186.0,195.0,41631,2,3,2,7,1,1,0
14787.0,1.0,9.0,4.0,1.0,0.54,0.5152,0.77,0.0,22.0,549.0,571.0,77240,1,1,83,9,2,0,0
14788.0,1.0,9.0,4.0,1.0,0.56,0.5303,0.73,0.0,33.0,725.0,758.0,43622,3,5,38,8,2,1,0
14789.0,1.0,,4.0,1.0,0.6,0.6061,0.64,0.0896,46.0,,338.0,85231,5,10,22,7,2,1,1
14790.0,1.0,9.0,4.0,1.0,0.64,0.6212,0.61,0.0896,63.0,149.0,212.0,40014,4,10,55,9,2,0,1
14791.0,1.0,9.0,4.0,1.0,0.66,0.6212,0.5,0.1642,71.0,183.0,254.0,89991,2,7,82,7,1,1,1
14792.0,1.0,9.0,4.0,1.0,0.68,0.6364,0.44,0.1045,57.0,240.0,297.0,43236,5,8,17,3,2,0,0
14793.0,1.0,9.0,4.0,1.0,0.7,0.6364,0.42,0.0,60.0,223.0,283.0,33022,4,3,45,3,0,1,1
14794.0,1.0,9.0,4.0,1.0,0.72,0.6515,0.39,0.1343,,214.0,274.0,95714,2,9,79,5,0,0,1
14795.0,1.0,9.0,4.0,1.0,0.72,0.6515,0.42,0.1045,99.0,253.0,352.0,21312,5,9,28,5,0,1,0
14796.0,1.0,9.0,4.0,1.0,0.72,0.6515,0.39,0.0896,85.0,406.0,491.0,52972,4,4,23,8,1,1,0
14797.0,1.0,9.0,4.0,1.0,0.72,0.6515,0.42,0.194,97.0,787.0,884.0,85376,4,9,69,3,0,1,0
14798.0,1.0,9.0,4.0,1.0,0.68,0.6364,0.57,,108.0,744.0,852.0,52939,5,3,65,7,2,1,0
14799.0,,9.0,4.0,1.0,0.64,0.6061,0.65,0.1343,80.0,594.0,674.0,82406,1,3,69,5,1,0,1
14800.0,,9.0,,1.0,0.62,0.6061,0.69,0.1045,55.0,408.0,463.0,49731,5,10,35,5,0,1,0
14801.0,1.0,9.0,4.0,1.0,0.62,0.6061,0.65,0.1045,26.0,291.0,317.0,43772,3,4,33,3,1,1,0
14802.0,1.0,9.0,4.0,1.0,0.6,0.5909,0.69,0.1343,28.0,223.0,251.0,78611,3,5,64,8,1,0,0
14803.0,1.0,9.0,4.0,1.0,0.58,0.5455,0.73,0.1045,33.0,137.0,170.0,72449,5,3,80,6,0,1,1
14804.0,1.0,9.0,5.0,1.0,0.56,0.5303,0.73,0.0896,,63.0,87.0,71811,2,3,4,10,1,0,0
14805.0,1.0,9.0,5.0,1.0,0.56,0.5303,0.73,0.0896,6.0,35.0,41.0,62347,5,5,30,7,0,1,0
14806.0,1.0,9.0,5.0,1.0,0.56,0.5303,0.73,0.0,7.0,23.0,30.0,83160,4,7,74,7,2,0,0
14807.0,1.0,9.0,5.0,1.0,0.54,0.5152,0.77,0.0,,9.0,14.0,60167,5,10,10,5,1,0,1
14808.0,1.0,9.0,5.0,1.0,,0.5152,0.77,0.0,1.0,11.0,12.0,58589,5,9,26,7,0,1,0
14809.0,1.0,9.0,5.0,1.0,0.54,0.5152,0.83,0.0,1.0,40.0,41.0,83700,5,1,61,2,0,0,0
14810.0,,9.0,5.0,1.0,0.54,0.5152,0.88,0.0,8.0,144.0,152.0,66300,1,3,94,3,2,0,0
14811.0,1.0,9.0,,2.0,0.56,0.5303,0.88,0.0,17.0,437.0,454.0,78217,1,10,90,5,2,1,0
14812.0,1.0,9.0,5.0,2.0,0.6,0.5758,0.78,0.1642,51.0,715.0,766.0,41425,3,2,87,4,1,1,0
14813.0,1.0,9.0,5.0,2.0,0.62,0.5909,0.78,0.1642,46.0,301.0,347.0,30691,1,5,63,4,2,0,1
14814.0,1.0,9.0,5.0,2.0,0.68,0.6364,,0.0,75.0,171.0,246.0,55461,5,6,13,3,2,1,0
14815.0,1.0,9.0,5.0,2.0,0.68,0.6364,0.61,0.1045,84.0,196.0,280.0,28263,2,6,6,6,0,1,1
14816.0,1.0,9.0,,2.0,0.7,0.6515,0.54,0.194,119.0,290.0,409.0,52928,5,1,47,7,2,1,0
14817.0,1.0,9.0,5.0,2.0,,0.6515,0.54,0.194,107.0,301.0,408.0,35389,4,10,70,10,0,0,1
14818.0,1.0,9.0,5.0,2.0,0.72,0.6515,0.45,0.1642,113.0,258.0,371.0,47520,3,5,43,5,2,1,0
14819.0,1.0,9.0,5.0,2.0,0.72,0.6667,0.48,0.1343,94.0,273.0,367.0,67670,5,9,13,8,0,0,0
14820.0,1.0,9.0,5.0,2.0,0.72,0.6667,0.51,0.0,109.0,454.0,563.0,22095,4,5,17,1,0,1,1
14821.0,1.0,9.0,5.0,1.0,0.72,0.6667,0.51,0.194,137.0,757.0,894.0,85372,3,8,82,4,2,0,1
,1.0,9.0,5.0,1.0,0.72,0.6515,0.45,0.2239,116.0,692.0,808.0,65927,4,8,98,7,2,1,1
14823.0,1.0,9.0,5.0,1.0,0.68,0.6364,0.57,0.1642,83.0,496.0,579.0,44860,4,10,49,3,1,0,0
14824.0,1.0,9.0,5.0,1.0,0.66,0.6212,0.61,0.1045,67.0,337.0,404.0,70345,5,2,31,6,0,0,1
14825.0,1.0,9.0,5.0,1.0,,0.6061,0.73,0.2239,42.0,270.0,312.0,78175,5,2,99,8,2,0,0
,1.0,,5.0,1.0,0.62,0.5758,0.83,0.194,40.0,189.0,229.0,95698,4,5,13,10,2,1,0
14827.0,1.0,9.0,5.0,1.0,0.62,0.5909,0.78,0.0896,27.0,168.0,195.0,91727,2,7,84,3,2,0,0
14828.0,1.0,9.0,6.0,1.0,0.6,0.5606,0.83,0.1045,,169.0,207.0,83269,3,1,5,8,1,0,0
14829.0,1.0,9.0,6.0,1.0,0.6,0.5909,0.73,0.0,8.0,101.0,109.0,24850,1,10,84,5,2,1,1
14830.0,1.0,9.0,6.0,1.0,0.58,0.5455,0.78,0.1045,18.0,75.0,93.0,95336,5,7,75,7,2,1,0
14831.0,1.0,9.0,6.0,1.0,0.6,0.5909,0.73,0.2537,6.0,31.0,37.0,31757,3,5,58,3,0,1,0
14832.0,1.0,9.0,6.0,2.0,0.6,0.5909,0.69,0.3582,3.0,3.0,6.0,72823,5,10,46,1,0,0,1
14833.0,1.0,9.0,6.0,1.0,0.58,0.5455,0.6,0.5224,1.0,15.0,16.0,45574,3,3,30,5,0,0,0
14834.0,1.0,9.0,6.0,1.0,0.54,0.5152,0.49,0.4179,6.0,27.0,33.0,97982,5,5,67,1,1,1,0
14835.0,1.0,9.0,6.0,1.0,0.54,0.5152,0.52,0.2836,10.0,63.0,73.0,63214,3,1,70,8,2,0,1
14836.0,1.0,9.0,6.0,1.0,0.56,0.5303,0.49,0.4179,43.0,169.0,212.0,35040,3,7,54,2,2,1,0
14837.0,1.0,9.0,6.0,1.0,0.6,0.6212,0.43,0.4179,79.0,263.0,342.0,62912,5,8,89,9,2,0,0
14838.0,1.0,9.0,6.0,1.0,0.62,0.6212,0.41,0.3881,119.0,323.0,442.0,36111,5,9,67,5,0,0,1
14839.0,1.0,9.0,6.0,1.0,0.64,0.6212,0.38,0.3881,228.0,399.0,627.0,95933,4,5,100,2,0,1,1
14840.0,1.0,9.0,6.0,1.0,0.66,0.6212,0.36,0.3582,287.0,419.0,706.0,40661,4,2,9,7,1,1,1
14841.0,1.0,9.0,6.0,1.0,0.68,0.6364,0.36,0.194,327.0,377.0,704.0,42541,3,4,87,1,1,0,0
14842.0,1.0,9.0,6.0,1.0,0.68,0.6364,0.34,0.3284,325.0,390.0,715.0,44423,2,10,50,6,0,1,0
14843.0,1.0,9.0,6.0,2.0,0.68,0.6364,0.34,0.2836,312.0,342.0,654.0,67407,3,5,58,10,2,0,0
14844.0,1.0,9.0,6.0,2.0,0.66,0.6212,0.36,0.2239,350.0,433.0,783.0,97488,2,10,76,8,1,1,0
14845.0,1.0,9.0,6.0,2.0,0.66,0.6212,0.36,0.2537,295.0,434.0,729.0,93280,4,9,27,3,1,1,0
14846.0,1.0,9.0,6.0,2.0,0.64,0.6212,0.36,0.2836,232.0,382.0,,73544,5,6,100,9,0,0,0
14847.0,1.0,9.0,6.0,1.0,0.62,0.6212,0.41,0.1642,169.0,309.0,478.0,30126,4,6,59,7,0,1,0
14848.0,1.0,9.0,6.0,1.0,0.6,0.6212,0.43,0.0896,89.0,241.0,330.0,65214,4,1,13,5,2,1,1
14849.0,1.0,9.0,6.0,1.0,0.56,0.5303,0.52,0.1045,86.0,210.0,296.0,45185,4,2,47,4,1,1,1
14850.0,1.0,9.0,6.0,1.0,0.56,0.5303,0.52,0.0,82.0,197.0,279.0,71700,3,7,34,9,0,1,1
14851.0,1.0,9.0,6.0,1.0,0.54,0.5152,0.6,0.0,47.0,182.0,229.0,25689,3,1,26,8,0,1,0
14852.0,1.0,9.0,0.0,1.0,0.54,0.5152,0.64,0.0,28.0,123.0,151.0,31949,2,10,36,4,1,1,1
14853.0,1.0,9.0,0.0,1.0,0.54,0.5152,0.64,,35.0,82.0,117.0,68316,3,6,23,8,1,0,1
14854.0,1.0,9.0,0.0,1.0,0.52,0.5,0.63,0.0,27.0,62.0,89.0,52771,3,6,44,10,1,1,1
14855.0,1.0,9.0,0.0,1.0,0.5,0.4848,0.68,0.0,10.0,38.0,48.0,76732,5,1,98,6,2,0,1
14856.0,1.0,9.0,0.0,1.0,0.5,0.4848,0.72,0.0,2.0,6.0,8.0,80417,3,1,93,2,2,0,0
14857.0,1.0,9.0,,1.0,0.5,0.4848,0.72,0.0,3.0,10.0,13.0,65347,5,4,60,4,2,0,1
14858.0,1.0,9.0,0.0,1.0,0.5,0.4848,0.72,0.0,9.0,26.0,35.0,89349,4,9,87,2,0,0,1
14859.0,1.0,9.0,0.0,1.0,0.5,0.4848,0.77,0.1045,28.0,43.0,71.0,30563,1,4,74,4,0,1,0
14860.0,1.0,9.0,0.0,1.0,0.54,0.5152,0.64,0.1642,34.0,94.0,128.0,57707,5,10,50,6,2,0,0
14861.0,1.0,9.0,0.0,1.0,0.58,0.5455,0.6,0.1343,70.0,226.0,296.0,78000,5,10,53,9,1,1,0
,1.0,9.0,0.0,1.0,0.62,0.6212,0.5,0.1045,160.0,330.0,490.0,39954,4,6,51,9,0,0,1
14863.0,1.0,9.0,0.0,1.0,0.64,0.6212,0.47,0.1642,183.0,376.0,559.0,86744,2,10,92,7,2,0,0
14864.0,1.0,9.0,0.0,1.0,0.66,0.6212,0.44,0.1642,188.0,468.0,656.0,96996,3,2,88,2,1,0,0
14865.0,1.0,9.0,,1.0,0.64,0.6212,0.41,0.1642,240.0,454.0,694.0,41196,4,10,40,10,0,1,0
14866.0,1.0,9.0,0.0,1.0,0.66,0.6212,0.39,0.1343,225.0,410.0,635.0,69975,3,5,100,10,0,1,0
14867.0,1.0,9.0,0.0,1.0,0.64,0.6212,,0.1642,215.0,342.0,557.0,72906,3,5,27,2,2,0,1
14868.0,,9.0,0.0,1.0,0.64,0.6212,0.44,0.1642,194.0,402.0,596.0,96031,2,2,74,3,1,0,1
14869.0,1.0,9.0,0.0,1.0,0.66,0.6212,0.41,0.0,177.0,393.0,570.0,87796,2,2,25,7,0,0,0
14870.0,1.0,9.0,0.0,1.0,0.62,0.6212,0.5,0.1642,120.0,361.0,481.0,65774,5,10,96,3,1,1,1
14871.0,1.0,9.0,0.0,1.0,0.62,0.6212,0.5,0.1343,91.0,312.0,403.0,47248,3,8,94,4,0,0,0
14872.0,1.0,9.0,0.0,1.0,0.6,0.6212,0.53,0.1045,57.0,267.0,324.0,68216,4,9,42,6,0,1,1
14873.0,1.0,9.0,0.0,1.0,0.6,0.6212,0.56,0.1045,43.0,148.0,191.0,20547,3,8,5,4,0,1,1
14874.0,1.0,9.0,0.0,1.0,0.56,0.5303,0.68,0.0896,18.0,109.0,127.0,27448,4,10,74,10,0,0,0
14875.0,1.0,9.0,0.0,1.0,0.54,0.5152,0.68,,9.0,85.0,94.0,65684,4,1,76,1,2,0,1
14876.0,1.0,9.0,1.0,1.0,0.54,0.5152,0.68,0.1642,14.0,31.0,45.0,98745,3,8,27,4,2,1,0
14877.0,1.0,,1.0,1.0,0.52,0.5,0.72,0.0896,9.0,12.0,21.0,77771,4,10,15,10,0,1,1
14878.0,1.0,9.0,1.0,1.0,0.52,0.5,0.72,0.0,5.0,8.0,13.0,91629,2,1,60,4,0,0,0
14879.0,1.0,9.0,1.0,1.0,0.5,0.4848,0.77,0.0896,0.0,7.0,7.0,63155,1,4,98,8,0,1,1
14880.0,1.0,9.0,1.0,1.0,0.5,0.4848,0.77,0.0,2.0,9.0,11.0,96035,5,8,45,8,2,1,1
14881.0,1.0,9.0,1.0,1.0,0.48,0.4697,0.82,0.0896,1.0,44.0,45.0,82775,5,10,98,10,1,0,0
14882.0,1.0,9.0,1.0,1.0,0.48,0.4697,0.82,0.0,7.0,157.0,164.0,60029,5,3,88,6,0,1,0
14883.0,1.0,9.0,1.0,1.0,0.52,0.5,0.77,0.0,18.0,474.0,492.0,37359,5,8,60,2,2,0,1
14884.0,1.0,9.0,1.0,1.0,0.54,0.5152,0.77,0.0896,36.0,647.0,683.0,84474,5,4,95,8,0,0,0
14885.0,1.0,9.0,1.0,1.0,0.58,0.5455,0.68,0.1343,,265.0,299.0,29472,4,6,78,5,2,1,1
14886.0,1.0,9.0,1.0,2.0,0.62,0.6061,0.65,0.194,73.0,129.0,202.0,97638,3,3,81,2,1,0,1
14887.0,1.0,9.0,1.0,2.0,0.62,0.6061,0.69,0.2239,61.0,191.0,252.0,29331,3,8,16,10,1,0,0
14888.0,1.0,9.0,1.0,2.0,0.62,0.6061,0.69,0.194,62.0,233.0,295.0,59099,2,8,74,7,0,0,1
14889.0,1.0,9.0,1.0,1.0,0.64,0.6061,0.65,0.2537,,231.0,343.0,27466,3,4,39,10,2,1,1
14890.0,1.0,9.0,1.0,2.0,0.64,0.6061,0.65,0.2537,129.0,203.0,332.0,48660,1,9,28,4,0,1,0
14891.0,1.0,9.0,1.0,2.0,0.64,0.6061,0.65,0.2537,82.0,256.0,338.0,98882,3,4,24,8,1,1,0
14892.0,1.0,9.0,1.0,2.0,0.64,0.6061,0.69,0.2537,74.0,379.0,453.0,96422,2,1,72,8,1,1,1
14893.0,1.0,9.0,1.0,2.0,0.64,0.6061,0.65,0.2239,102.0,740.0,842.0,98630,5,4,36,5,0,0,0
14894.0,1.0,9.0,1.0,2.0,0.62,0.5909,0.73,0.1642,66.0,708.0,774.0,47051,2,3,31,8,1,1,0
14895.0,1.0,9.0,1.0,2.0,0.62,0.5909,0.73,0.1045,,435.0,486.0,39594,5,3,50,7,0,1,1
14896.0,1.0,9.0,1.0,2.0,0.62,0.5909,0.73,0.1343,32.0,308.0,340.0,43294,5,6,89,9,0,1,1
14897.0,1.0,9.0,1.0,3.0,0.62,0.5758,0.83,0.2239,28.0,205.0,233.0,55731,4,5,27,3,1,0,0
14898.0,1.0,9.0,1.0,3.0,0.62,0.5758,0.83,0.2537,20.0,109.0,129.0,53102,5,2,14,1,0,0,0
14899.0,1.0,9.0,1.0,3.0,0.6,0.5152,0.94,0.2537,4.0,66.0,70.0,63868,4,3,9,7,1,1,1
14900.0,1.0,9.0,2.0,3.0,0.6,0.5152,0.94,0.2537,2.0,11.0,13.0,94172,1,5,16,6,2,1,0
14901.0,1.0,9.0,2.0,3.0,0.6,0.5152,0.94,0.194,0.0,5.0,5.0,99451,5,9,71,7,1,1,1
14902.0,1.0,9.0,2.0,3.0,0.6,0.5152,0.94,0.194,0.0,4.0,4.0,44171,2,3,7,3,1,1,0
14903.0,1.0,9.0,2.0,2.0,0.62,0.5455,0.94,0.2836,0.0,6.0,6.0,48969,3,7,50,1,2,1,1
14904.0,1.0,9.0,2.0,2.0,0.62,0.5455,0.94,,2.0,5.0,7.0,27135,4,8,30,1,0,0,0
14905.0,1.0,9.0,2.0,2.0,0.64,0.5758,0.89,0.3284,3.0,45.0,48.0,27889,1,7,93,9,1,0,0
14906.0,1.0,9.0,2.0,2.0,0.64,0.5758,0.89,0.3284,4.0,163.0,167.0,60840,3,5,93,10,1,0,1
14907.0,1.0,9.0,2.0,2.0,0.64,0.5758,0.89,0.4478,13.0,343.0,356.0,47156,4,4,17,7,2,0,0
14908.0,1.0,9.0,2.0,2.0,0.66,0.6061,0.83,0.5522,32.0,640.0,672.0,41777,2,3,60,8,0,0,1
14909.0,1.0,9.0,2.0,2.0,0.66,0.6061,0.83,0.5821,27.0,266.0,293.0,53429,3,1,75,6,1,1,1
14910.0,1.0,9.0,,3.0,,0.6364,0.79,0.6418,30.0,130.0,160.0,30864,4,4,80,5,0,0,1
14911.0,1.0,9.0,2.0,2.0,0.68,0.6364,0.79,0.6418,36.0,115.0,151.0,23354,2,8,7,2,2,1,0
14912.0,1.0,9.0,2.0,,0.68,0.6364,0.83,0.4478,16.0,72.0,88.0,21363,4,8,62,10,0,1,0
14913.0,1.0,9.0,2.0,2.0,0.7,0.6667,0.74,0.5821,17.0,97.0,114.0,31410,2,9,75,10,0,0,0
14914.0,1.0,9.0,2.0,3.0,0.6,0.5152,0.94,,27.0,116.0,143.0,51615,4,2,16,1,2,1,1
14915.0,1.0,9.0,2.0,3.0,0.6,0.5455,0.88,,1.0,35.0,36.0,20120,5,1,69,6,2,0,0
14916.0,,9.0,2.0,3.0,0.6,0.5455,0.88,0.2985,19.0,122.0,141.0,30902,2,6,84,2,0,1,1
14917.0,1.0,9.0,2.0,3.0,0.6,0.5455,0.88,0.194,36.0,302.0,338.0,69392,5,3,80,10,2,0,1
14918.0,1.0,9.0,2.0,2.0,0.6,0.5455,0.88,0.1642,19.0,262.0,281.0,21620,5,5,31,2,0,0,0
14919.0,1.0,9.0,2.0,2.0,0.6,0.5455,0.88,0.2985,22.0,302.0,324.0,72237,5,3,4,5,1,1,1
14920.0,1.0,9.0,2.0,2.0,0.6,0.5455,0.88,0.194,19.0,271.0,290.0,75808,3,5,65,4,0,0,1
14921.0,1.0,9.0,2.0,2.0,0.6,0.5455,0.88,0.194,21.0,186.0,207.0,54615,4,9,94,7,2,1,1
14922.0,1.0,9.0,2.0,3.0,0.58,0.5455,0.83,0.4627,14.0,137.0,151.0,51925,5,3,50,10,0,0,0
14923.0,1.0,9.0,2.0,2.0,0.56,0.5303,0.83,0.2239,11.0,67.0,78.0,68331,4,8,35,6,2,0,0
14924.0,1.0,9.0,3.0,2.0,0.56,0.5303,0.68,0.2836,3.0,23.0,26.0,82862,3,7,6,5,2,1,1
14925.0,1.0,9.0,3.0,2.0,0.54,0.5152,0.68,0.2537,0.0,12.0,12.0,82748,5,5,5,5,2,0,1
14926.0,1.0,9.0,3.0,2.0,0.54,0.5152,0.64,0.3284,0.0,3.0,3.0,37222,1,1,36,7,1,1,0
14927.0,,9.0,3.0,2.0,0.52,0.5,0.63,0.2537,1.0,,5.0,87295,2,2,37,2,2,1,1
14928.0,1.0,9.0,3.0,2.0,0.52,0.5,0.68,0.3582,0.0,10.0,10.0,71468,5,6,13,1,0,0,1
14929.0,1.0,9.0,3.0,2.0,0.52,0.5,0.68,0.2836,2.0,54.0,56.0,45108,5,1,77,1,2,1,0
14930.0,1.0,9.0,3.0,1.0,0.52,0.5,0.63,0.2537,6.0,166.0,172.0,89895,5,9,32,4,0,1,0
14931.0,1.0,9.0,3.0,1.0,0.52,0.5,0.63,0.2239,16.0,,545.0,46072,2,3,39,5,2,1,1
14932.0,1.0,9.0,3.0,1.0,0.52,0.5,0.59,0.2239,39.0,758.0,797.0,41458,3,9,67,5,0,0,0
14933.0,1.0,9.0,3.0,1.0,0.54,,0.6,0.2537,26.0,336.0,362.0,43214,3,2,71,2,2,1,0
14934.0,1.0,9.0,3.0,1.0,0.56,0.5303,0.52,0.194,23.0,169.0,192.0,76646,2,7,98,7,1,1,0
14935.0,1.0,9.0,3.0,1.0,0.6,0.6212,0.43,0.2537,44.0,203.0,247.0,60557,3,10,52,8,0,0,1
14936.0,1.0,9.0,3.0,1.0,0.6,0.6212,0.43,0.2537,53.0,260.0,313.0,82210,5,3,87,10,2,1,1
14937.0,1.0,9.0,,1.0,0.6,0.6212,0.4,0.2537,55.0,234.0,289.0,41409,3,4,3,10,2,1,1
14938.0,1.0,9.0,3.0,1.0,0.62,0.6212,0.38,0.2537,59.0,227.0,286.0,69590,3,7,16,6,1,0,0
14939.0,1.0,9.0,3.0,1.0,0.62,0.6212,0.35,0.0,57.0,254.0,311.0,85911,5,5,72,5,1,0,1
14940.0,1.0,9.0,3.0,1.0,0.62,0.6212,0.35,0.0,69.0,397.0,,57779,4,1,45,3,2,1,0
14941.0,1.0,9.0,3.0,1.0,0.6,0.6212,0.38,0.2239,74.0,812.0,886.0,94328,2,9,89,5,2,1,0
14942.0,1.0,9.0,3.0,1.0,0.58,0.5455,0.4,0.2836,85.0,807.0,892.0,38782,3,8,56,5,1,1,1
14943.0,1.0,9.0,3.0,1.0,0.56,0.5303,0.43,0.2239,72.0,539.0,611.0,94324,1,7,81,7,2,1,0
14944.0,1.0,9.0,3.0,1.0,0.52,0.5,0.48,0.1642,31.0,378.0,409.0,78023,1,5,38,8,1,1,1
,1.0,9.0,3.0,1.0,0.5,0.4848,0.59,0.1642,25.0,324.0,349.0,34431,5,1,22,6,2,0,1
14946.0,1.0,9.0,,1.0,0.5,0.4848,0.63,0.0896,31.0,198.0,229.0,98193,2,5,65,4,0,0,0
14947.0,1.0,9.0,3.0,1.0,0.48,0.4697,0.67,0.0896,17.0,106.0,123.0,45035,1,3,59,9,0,1,0
14948.0,1.0,9.0,4.0,1.0,0.5,0.4848,0.63,0.0,12.0,46.0,58.0,87897,1,9,95,4,0,1,0
14949.0,1.0,,4.0,1.0,0.46,0.4545,0.72,0.1045,4.0,14.0,18.0,61776,1,7,70,3,1,1,1
14950.0,1.0,9.0,4.0,1.0,0.46,0.4545,0.72,0.0896,2.0,9.0,11.0,51993,4,4,21,5,0,0,1
14951.0,1.0,9.0,4.0,1.0,0.44,0.4394,0.77,0.0,0.0,6.0,6.0,82318,4,1,70,1,1,1,1
14952.0,1.0,9.0,4.0,1.0,0.44,0.4394,0.77,0.1045,0.0,6.0,6.0,78501,3,9,4,6,0,0,1
14953.0,1.0,9.0,4.0,1.0,0.44,0.4394,,,4.0,52.0,56.0,48653,1,6,22,6,0,1,0
14954.0,1.0,9.0,4.0,1.0,0.44,0.4394,,0.0,9.0,161.0,170.0,57973,3,9,79,5,2,0,1
14955.0,1.0,9.0,4.0,,0.46,0.4545,0.82,0.1045,20.0,514.0,534.0,41967,4,6,100,9,0,0,1
14956.0,1.0,9.0,4.0,1.0,0.5,0.4848,0.68,0.0896,44.0,746.0,790.0,96434,3,4,29,2,1,0,0
14957.0,1.0,9.0,4.0,1.0,0.56,0.5303,0.6,0.0896,25.0,330.0,355.0,61935,5,7,50,6,0,1,1
14958.0,1.0,9.0,,1.0,0.58,0.5455,0.53,0.0896,33.0,157.0,190.0,65913,4,2,44,10,0,0,0
14959.0,1.0,9.0,4.0,1.0,0.62,0.6212,0.43,0.0,37.0,206.0,243.0,77769,3,3,81,1,0,0,1
14960.0,1.0,9.0,,1.0,0.62,0.6212,0.43,0.1343,,233.0,290.0,76620,2,7,50,8,0,0,1
14961.0,1.0,9.0,4.0,1.0,0.64,0.6212,0.44,0.1343,68.0,268.0,336.0,95432,4,6,59,2,2,0,0
14962.0,1.0,9.0,,1.0,0.64,0.6212,0.47,0.194,76.0,222.0,298.0,76562,1,3,78,6,1,0,1
14963.0,1.0,9.0,4.0,1.0,0.66,0.6212,0.47,0.194,60.0,231.0,291.0,86163,2,5,14,3,0,1,0
14964.0,1.0,9.0,4.0,1.0,0.64,0.6212,0.47,0.1642,72.0,385.0,457.0,38028,5,2,51,8,1,0,1
14965.0,1.0,9.0,4.0,1.0,0.64,0.6212,0.5,0.2239,91.0,885.0,976.0,26323,3,1,64,2,2,1,0
14966.0,1.0,9.0,4.0,1.0,0.6,0.6212,0.56,0.2537,119.0,781.0,900.0,31881,3,10,85,5,1,0,1
14967.0,1.0,9.0,4.0,1.0,0.58,0.5455,0.6,0.2239,69.0,534.0,603.0,88561,2,6,53,10,0,1,1
14968.0,1.0,9.0,4.0,1.0,0.56,0.5303,0.64,0.1343,57.0,360.0,417.0,23663,4,5,27,1,2,1,0
14969.0,1.0,9.0,4.0,1.0,0.56,0.5303,0.64,0.194,28.0,246.0,274.0,68844,1,2,24,3,0,0,1
14970.0,1.0,9.0,4.0,1.0,0.54,0.5152,0.73,0.1045,35.0,252.0,287.0,49286,4,2,28,2,1,1,1
